,id,title,popularity,adult,original_language,overview,release_date,vote_average,vote_count
8265,739990,Nightbooks,1.6541,False,en,"Alex, a boy obsessed with scary stories, is trapped by a witch in her modern, magical New York City apartment. His original hair-raising tales are the only thing keeping him safe as he desperately tries to find a way out of this twisted place.",2021-09-15,6.085,420
8266,399796,Life of the Party,3.505,False,en,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun, and frat boys on her own terms, finding her true self in a senior year no one ever expected.",2018-05-10,6.085,1053
8267,14043,Nancy Drew,1.6196,False,en,Intrepid teenage private eye Nancy Drew heads to Tinseltown with her father to investigate the unsolved murder of a movie star in this old-fashioned whodunit based on Carolyn Keene's popular series of books for young adults. But can the small-town girl cut through the Hollywood hype to solve the case?,2007-06-15,6.085,549
8268,2665,Airplane II: The Sequel,3.2989,False,en,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",1982-12-10,6.085,1260
8269,1613,The 51st State,1.7008,False,en,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,2001-12-07,6.085,673
8270,593395,Diabolik,3.1462,False,it,"1960s, the city of Clerville. The forthcoming visit of heiress Eva Kant, who'll be bringing a famous pink diamond with her, catches the attention of Diabolik, the infallible and elusive thief whose real identity is unknown: while trying to steal the jewel, he finds himself bewitched by Eva's charm, a feeling she may be reciprocating. But the police, led by relentless Inspector Ginko, is rapidly closing in on him...",2021-12-16,6.084,622
8271,426543,The Nutcracker and the Four Realms,4.4133,False,en,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",2018-10-26,6.084,2242
8272,421658,Final Score,2.4934,False,en,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",2018-09-07,6.084,569
8273,339846,Baywatch,7.6744,False,en,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",2017-05-25,6.084,8489
8274,39210,Somewhere,1.8118,False,en,"After withdrawing to the Chateau Marmont, a passionless Hollywood actor reexamines his life when his eleven-year-old daughter surprises him with a visit.",2010-09-03,6.083,806
8275,13252,Cleaner,5.8959,False,en,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",2007-09-11,6.083,924
8276,809787,Mafia Mamma,1.6314,False,en,"A suburban American woman inherits her grandfather’s Mafia empire and, guided by the Firm’s trusted consigliere, defies everyone’s expectations, including her own, as the new head of the family business.",2023-04-13,6.082,312
8277,244610,The Den,1.4163,False,en,A young woman studying the habits of webcam chat users from the apparent safety of her apartment witnesses a brutal murder online and is quickly immersed in a nightmare in which she and her loved ones are targeted for the same grisly fate as the first victim.,2013-12-12,6.082,382
8278,157834,The Zero Theorem,2.0155,False,en,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",2013-09-20,6.082,1331
8279,119283,Parker,4.8851,False,en,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",2013-01-23,6.082,3263
8280,84204,Grabbers,1.4717,False,en,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",2012-08-10,6.082,513
8281,8866,The Truth About Cats & Dogs,1.3494,False,en,A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,1996-04-26,6.082,343
8282,76640,The Last Stand,4.2194,False,en,"Ray Owens is sheriff of the quiet US border town of Sommerton Junction after leaving the LAPD following a bungled operation. Following his escape from the FBI, a notorious drug baron, his gang, and a hostage are heading toward Sommerton Junction where the police are preparing to make a last stand to intercept them before they cross the border. Owens is reluctant to become involved but ultimately joins in with the law enforcement efforts.",2013-01-12,6.081,2972
8283,10128,Alien Nation,1.3189,False,en,"A few years from now, Earth will have the first contact with an alien civilization. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine.",1988-10-07,6.081,333
8284,548473,Color Out of Space,2.7709,False,en,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them.",2020-01-24,6.08,1673
8285,514593,You Should Have Left,3.3665,False,en,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",2020-06-18,6.08,970
8286,492355,Just Believe,0.302,False,it,"The owner of a dilapidated B&B has an idea: in order to dodge bankruptcy, he has to turn his business into a place of worship—a tax-free activity, where he'll host pilgrims in exchange for a generous donation. He joins forces with an unscrupulous accountant and a failed novelist to come up with his new religion.",2018-03-29,6.1,355
8287,370978,Kiki: Love to Love,1.016,False,es,"Through five stories, the movie addresses sex and love: Paco and Ana are a marriage looking for reactivate the passion of their sexual relations, long time unsatisfied; Jose Luis tries to recover the affections of his wife Paloma, sit down on a wheelchair after an accident which has limited her mobility; Mª Candelaria and Antonio are a marriage trying by all way to be parents, but she has the trouble that no get an orgasm when make love with him; Álex try to satisfy Natalia's fantasies, while she starts to doubt if he finally will ask her in marriage; and finally, Sandra is a single woman in a permanent searching for a man to fall in love. All them love, fear, live and explore their diverse sexual paraphilias and the different sides of sexuality, trying to find the road to happiness.",2016-04-01,6.08,382
8288,13973,Choke,1.1414,False,en,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,2008-09-26,6.08,436
8289,10157,Police Academy 2: Their First Assignment,2.7059,False,en,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",1985-03-28,6.1,1722
8290,340102,The New Mutants,5.309,False,en,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",2020-04-02,6.079,3706
8291,60803,The Suite Life Movie,0.8326,False,en,"Cody and Zack are approached to join the Gemini Project, a high-tech research center studying the dynamics between twins. Shockingly, they find themselves interconnected in a whole new way! When one twin experiences something, the other twin feels it too. This newfound revelation helps them see eye to eye for the first time, and it puts them in more danger than they could have imagined.",2011-03-25,6.079,532
8292,820912,Persuasion,1.9633,False,en,"Living with her snobby family on the brink of bankruptcy, Anne Elliot is an unconforming woman with modern sensibilities. When Frederick Wentworth - the dashing one she once sent away - crashes back into her life, Anne must choose between putting the past behind her or listening to her heart when it comes to second chances.",2022-07-01,6.078,660
8293,443319,Phoenix Forgotten,1.5469,False,en,"Twenty years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.",2017-04-21,6.078,326
8294,545237,The Nest,2.0046,False,en,"Rory is an ambitious entrepreneur who brings his American wife and kids to his native country, England, to explore new business opportunities. After abandoning the sanctuary of their safe American suburban surroundings, the family is plunged into the despair of an archaic '80s Britain and their unaffordable new life in an English manor house threatens to destroy the family.",2020-05-08,6.077,382
8295,15092,Crank: High Voltage,7.0376,False,en,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,2009-04-16,6.077,3150
8296,11099,The Final Cut,1.5008,False,en,"Set in a world with memory implants, Alan Hakman is a 'cutter'—someone with the power of final edit over people's recorded histories—but his latest assignment puts him in great danger.",2004-10-15,6.077,764
8297,780609,Men,5.0728,False,en,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",2022-05-20,6.076,1340
8298,280002,The Remaining,2.5856,False,en,"When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",2014-08-25,6.076,494
8299,13997,Black Sheep,1.6785,False,en,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",1996-02-02,6.076,458
8300,704239,The Union,5.3262,False,en,A New Jersey construction worker goes from regular guy to aspiring spy when his long-lost high school sweetheart recruits him for an espionage mission.,2024-08-15,6.071,1157
8301,524247,The Intruder,2.5553,False,en,A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.,2019-05-03,6.075,617
8302,299054,Expend4bles,10.7572,False,en,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.",2023-09-15,6.073,1880
8303,295151,Let It Snow,1.8399,False,en,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.",2019-11-08,6.075,1213
8304,12110,Dracula: Dead and Loving It,2.7114,False,en,"When a lawyer shows up at the vampire's doorstep, he falls prey to his charms and joins him in his search for fresh blood. Enter Professor Van Helsing, who may be the only one able to vanquish the Count.",1995-12-22,6.075,1105
8305,11428,Sleepwalkers,4.3745,False,en,"Charles Brady and his mother, Mary, are the last of a dying breed whose needs are not of this world.  They are Sleepwalkers - able to stay alive only by feeding on the life-force of the innocent, but destined to roam the earth, avoiding discovery while searching for their next victim.  That search takes them to the sleepy little town of Travis, Indiana, where beautiful teenager Tanya Robertson is about to become an unwilling pawn in their nightmarish fight for survival.",1992-04-10,6.1,610
8306,10424,Jennifer Eight,1.7338,False,en,"John Berlin, a big-city cop from LA moves to a small-town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, Berlin meets a young blind woman named Helena, whom he is attracted to. Meanwhile, a serial killer is on the loose—and only John knows it.",1992-11-06,6.075,400
8307,10137,Stuart Little,4.6058,False,en,"When the Littles adopt Stuart, the mouse, George is initially unwelcoming to his new brother, and the family cat, Snowbell, is even less enthusiastic. Stuart resolves to face these difficulties with as much pluck and courage as he can muster.",1999-12-17,6.075,4643
8308,9455,The Corruptor,2.4142,False,en,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",1999-03-12,6.065,309
8309,8850,The Shadow,2.8231,False,en,"Based on the 1930s comic strip, The Shadow is put up against his archenemy Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""the power to cloud men's minds"", The Shadow comes blazing to the rescue with explosive results.",1994-07-01,6.075,565
8310,141052,Justice League,10.9592,False,en,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",2017-11-15,6.074,13657
8311,12220,The Story of Us,1.4924,False,en,"After 15 years of marriage, Katie and her husband, Ben, have grown apart. While they keep up the facade of having a contented marriage, mostly to not worry their children, they aren't happy together and argue frequently. While the kids are away at camp, Katie and Ben decide to separate and try to reassess their relationship to see if they should stay together or split up for good. ",1999-10-14,6.1,358
8312,381518,Mindhorn,1.6758,False,en,"A washed up actor best known for playing the title character in the 1980s detective show ""Mindhorn"" must work with the police when a serial killer says that he will only speak with Detective Mindhorn, whom he believes to be real.",2016-10-09,6.073,317
8313,106021,Erased,2.6775,False,en,A former agent of the CIA and his estranged daughter go on the run after his employers target them for assassination.,2012-08-23,6.073,790
8314,13975,In the Electric Mist,1.9626,False,en,"Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before.",2009-04-15,6.073,460
8315,6917,The Gate,1.7795,False,en,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.",1987-04-21,6.068,414
8316,254194,Starry Eyes,1.411,False,en,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,2014-07-29,6.068,503
8317,81774,Exploits of a Young Don Juan,7.3679,False,fr,"In 1914, sixteen year old Roger returned home from boarding school during vacation to find his puberty hit hard in a house filled with beautiful women. These women have previous engagements with other men who are away, and during this time, Roger impregnates them all, including his aunt and sister, then devises plans to cuckold the men.",1986-11-04,6.072,318
8318,9085,Harlem Nights,2.5374,False,en,"'Sugar' Ray is the owner of an illegal casino and must contend with the pressure of vicious gangsters and corrupt police who want to see him go out of business. In the world of organised crime and police corruption in the 1920s, any dastardly trick is fair.",1989-11-17,6.063,349
8319,843617,Players,3.3745,False,en,"New York sportswriter Mack has spent years devising successful hook-up ""plays"" with her friends, but when she unexpectedly falls for one of her targets, she must learn what it takes to go from simply scoring to playing for keeps.",2024-02-13,6.071,318
8320,157353,Transcendence,4.716,False,en,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",2014-04-16,6.071,5793
8321,15213,Everyone's Hero,1.8608,False,en,A boy begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,2006-08-04,6.071,343
8322,10022,The Pacifier,5.6246,False,en,Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,2005-03-04,6.071,3249
8323,2791,The Chronicles of Riddick: Dark Fury,0.4612,False,en,"After their narrow escape at the end of ""Pitch Black,""  Riddick, Jack and the Imam find themselves at the mercy of a madwoman who intends to entomb Riddick forever as part of a twisted art exhibit.  With little but a shiv and Riddick's innate viciousness to aid them, Riddick and his allies must find a way to escape from their captor and her band of mercenaries.",2004-06-15,6.071,347
8324,10396,Tequila Sunrise,2.4829,False,en,"In a seaside California town, best friends Mac and Nick are on opposite sides of the law. Mac is a former drug dealer trying to clean up his act, while Nick is a high-profile detective trying to take down a Mexican drug lord named Carlos. Soon Nick's loyalties are put to the test when he begins an affair with restaurateur Jo Ann  -- a love interest of Mac's -- unwittingly leading his friend into a police-orchestrated trap.",1988-12-02,6.07,572
8325,10170,The Russia House,1.5998,False,en,"Barley Scott Blair, a Lisbon-based editor of Russian literature who unexpectedly begins working for British intelligence, is commissioned to investigate the purposes of Dante, a dissident scientist trapped in the decaying Soviet Union that is crumbling under the new open-minded policies.",1990-12-21,6.07,330
8326,8130,Desperately Seeking Susan,1.9742,False,en,A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself and into a chaotic adventure of amnesia and self-discovery.,1985-03-29,6.1,505
8327,1248226,Playdate,13.2131,False,en,"When out-of-work accountant Brian joins stay-at-home dad Jeff for a playdate with their sons, he expects a laid-back afternoon. Instead, they're chased by mercenaries, and Brian—totally unprepared—must survive one absurd obstacle after another.",2025-11-04,6.069,590
8328,979924,On the Line,2.0652,False,en,A provocative and edgy radio host must play a dangerous game of cat and mouse with a mysterious caller who's kidnapped his family and is threatening to blow up the whole station.,2022-10-31,6.069,579
8329,20106,Mais qui a tué Pamela Rose ?,0.8555,False,fr,"FBI Agents Bullit and Riper investigate the murder of a young dancer called Pamela Rose, found dead in her motel room in Bornsville, a small american town. Despite their differences, they must team up: the local police is hostile and they can only count on themselves to solve the crime. They meet Ginger, Pamela's best friend, and discover soon enough she knows more than she says.",2003-06-04,6.069,349
8330,10544,Ned Kelly,1.7683,False,en,"After getting threatened by Kelly's friends and family, Constable Fitzpatrick places the blame on Ned Kelly and exaggerates what happened. With the biggest ever award available, Kelly and his gang set into the wild, to remain hidden from everyone who seeks them. Even if it means having his family arrested, the members of the Kelly Gang stay hidden and plan a way to get their names cleared.",2003-03-22,6.069,393
8331,934632,Rebel Moon - Part Two: The Scargiver,5.2657,False,en,"The rebels gear up for battle against the ruthless forces of the Motherworld as unbreakable bonds are forged, heroes emerge — and legends are made.",2024-04-19,6.068,1477
8332,664469,Amsterdam,3.8158,False,en,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",2022-09-27,6.068,1822
8333,383709,Wonderstruck,1.8836,False,en,The story of a young boy in the Midwest is told simultaneously with a tale about a young girl in New York from fifty years ago as they both seek the same mysterious connection.,2017-10-13,6.068,427
8334,344041,Standoff,2.1579,False,en,"A troubled veteran gets a chance at redemption by protecting a girl from an assassin after she witnesses a murder. Holding a shotgun with a single shell, he engages in physical and psychological warfare in a desperate fight for the girl's life.",2016-02-26,6.068,340
8335,254194,Starry Eyes,1.411,False,en,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,2014-07-29,6.068,503
8336,31203,Little Nicholas,1.4854,False,fr,"Nicolas has a happy existence, parents who love him, a great group of friends with whom he has great fun, and all he wants is that nothing changes. However, one day, he overhears a conversation that leads him to believe that his life might change forever, his mother is pregnant! He panics and envisions the worst.",2009-09-30,6.068,1166
8337,9279,Jingle All the Way,5.2289,False,en,"Howard Langston, a salesman for a mattress company, is constantly kept busy at his job, disappointing his son. After he misses his son's karate exposition, Howard vows to make it up to him by buying an action figure of his son's favorite television hero for Christmas. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man. Now, Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",1996-11-21,6.1,2934
8338,8324,Fast Food Nation,1.2116,False,en,A dramatised examination of the health issues and social consequences of America's love affair with fast food.,2006-11-17,6.1,398
8339,6917,The Gate,1.7795,False,en,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.",1987-04-21,6.068,414
8340,9208,Broken Arrow,3.8828,False,en,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",1996-02-09,6.065,1664
8341,574861,No Filter,0.4919,False,fr,"Beatrice celebrates with her family the release of her book: she tells about the accident of her husband Frederic. He became blind and without filter - always so funny and seductive, he is totally unpredictable. But this book, hymn-to-life, will turn into a joyful fist because if Beatrice changed the names, each of his friends seeks to find his character. The book awakens secret jealousies, while the group of friends and family pitch.",2019-04-03,6.065,309
8342,116811,Berberian Sound Studio,0.7194,False,en,"In the 1970s, a British sound technician is brought to Italy to work on the sound effects for a gruesome horror film. His nightmarish task slowly takes over his psyche, driving him to confront his own past.",2012-08-30,6.065,394
8343,12088,Fortress,2.6676,False,en,"In the future, the inmates of a private underground prison are computer-controlled with cameras, dream readers, and devices that can cause pain or death. John and his illegally pregnant wife Karen are locked inside ""The Fortress"" but are determined to escape before the birth of their baby.",1992-12-18,6.066,729
8344,1248226,Playdate,13.2131,False,en,"When out-of-work accountant Brian joins stay-at-home dad Jeff for a playdate with their sons, he expects a laid-back afternoon. Instead, they're chased by mercenaries, and Brian—totally unprepared—must survive one absurd obstacle after another.",2025-11-04,6.069,589
8345,36670,Never Say Never Again,3.7994,False,en,"James Bond returns as the secret agent 007 to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge.",1983-10-07,6.064,1612
8346,894169,Vendetta,3.5365,False,en,"When his daughter is murdered, William Duncan takes the law into his own hands, setting out on a quest for retribution. After killing the street thug responsible for her death, he finds himself in the middle of a war with the thug's brother, father, and their gang, who are equally hell-bent on getting even. What ensues is a tense back-and-forth game of vengeance. By the end, William comes to find that the quest for revenge never has a winner.",2022-05-17,6.063,340
8347,787298,Squared Love,0.6365,False,pl,A celebrity journalist and renowned womanizer starts to rethink his life choices after he falls for a mysterious model who leads a double life.,2021-02-11,6.063,333
8348,170354,The Unlikely Prince,0.4079,False,it,"Needing good PR, a snooty princess orchestrates a brief romance with an ordinary guy. But the schlub she picks proves more resourceful than expected.",2013-02-09,6.1,664
8349,16342,The Children,0.8595,False,en,A relaxing Christmas vacation turns into a terrifying fight for survival as the children begin to turn on their parents.,2008-12-05,6.063,416
8350,10724,Firefox,2.9304,False,en,"The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox.",1982-06-18,6.063,618
8351,4482,French Twist,1.4009,False,fr,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",1995-01-18,6.063,324
8352,152760,The Monuments Men,4.6826,False,en,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",2014-01-24,6.062,3811
8353,10480,Nurse Betty,2.0425,False,en,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",2000-08-30,6.062,428
8354,10478,Tin Cup,2.51,False,en,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,1996-08-16,6.062,586
8355,9910,Two for the Money,2.793,False,en,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,2005-10-07,6.058,719
8356,667216,Infinity Pool,3.3212,False,en,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",2023-01-27,6.06,1025
8357,9644,National Lampoon's Loaded Weapon 1,2.2049,False,en,An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. Two cops partner to find and stop the fiends before they can dope the nation by distributing their wares via the 'Wilderness Girls' cookie drive.,1993-02-04,6.062,805
8358,7511,The Last Kiss,1.957,False,en,"Michael has a great job, has his 4 best friends, and is in love with a beautiful girl at 30. He loves Jenna but his life seems predictable until someone else enters his life. It seems that everybody's having relationship problems.",2006-09-10,6.053,402
8359,5852,Angel Eyes,4.9384,False,en,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",2001-05-18,6.061,481
8360,5852,Angel Eyes,4.9384,False,en,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",2001-05-18,6.061,481
8361,2212,Nightwatch,1.9177,False,en,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,1997-01-31,6.061,425
8362,667216,Infinity Pool,3.3212,False,en,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",2023-01-27,6.06,1025
8363,216282,Into the Storm,5.2866,False,en,"As a new day begins in the town of Silverton, its residents have little reason to believe it will be anything other than ordinary. Mother Nature, however has other plans. In the span of just a few hours, an unprecedented onslaught of powerful tornadoes ravages Silverton. Storm trackers predict that the worst is still to come, as terrified residents seek shelter, and professional storm-chasers run toward the danger, hoping to study the phenomenon close up and get a once-in-a-lifetime shot.",2014-08-06,6.06,2160
8364,15189,Hotel for Dogs,2.2332,False,en,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",2009-01-16,6.06,913
8365,9415,Murder at 1600,2.2742,False,en,"A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit.",1997-04-18,6.06,583
8366,5820,The Sentinel,2.8532,False,en,"Veteran Secret Service agent Pete Garrison investigates a colleague's murder and is subsequently framed as a mole in an assassination attempt on the President due to the machinations of a blackmailer who knows the secret he is hiding. Disgraced, dismissed, and now a fugitive with two relentless federal investigators hot on his heels, Garrison must both clear his name and save the president from assassination.",2006-04-19,6.06,902
8367,13700,Home on the Range,5.3835,False,en,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",2004-04-02,6.059,2155
8368,901385,Significant Other,1.7797,False,en,"Ruth and Harry decide to take a romantic backpacking trip through the Pacific Northwest, but amongst the beautiful scenery, Ruth makes an unexpected discovery that sets her off on a strange, frightening new path. The couple aren't alone in the woods, and they might not be the same when they come out...if they come out.",2022-10-06,6.058,398
8369,457262,Rip Tide,0.8619,False,en,"There comes a point in everyone’s life when you have to make a decision about the direction you’re going to take. For newly-18 American fashion model Cora, that time is now. She’s moved to an Australian coastal town to be with her favourite aunt, after a 'fashion faux pas’ back home.",2017-10-03,6.058,458
8370,9910,Two for the Money,2.793,False,en,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,2005-10-07,6.058,719
8371,785985,The Takedown,1.2533,False,fr,"Ousmane Diakité and François Monge are two cops with very different styles, backgrounds and careers. The unlikely pair are reunited once again for a new investigation that takes them across France. What seemed to be a simple drug deal turns out to be a much bigger criminal case wrapped in danger and unexpected comedy.",2022-05-06,6.057,512
8372,30974,High Lane,0.8313,False,fr,"A group of friends on a climbing vacation ignore warnings that the mountains are closed and start their ascent anyway. Collapsing bridges, bear traps and other dangers threaten to splinter the group… when the real hell begins and an unseen villain begins picking them off one by one.",2009-06-24,6.057,437
